ship_id,is_old,tier,type_id,nation_id,rarity_id,premium,special,index,default,zh_cn,zh_sg,zh_tw,en_short,en_full,ja,ru
4180621104,0,9,2,3,1,0,0,PGSB109,Friedrich_der_Grosse,腓特烈大帝,腓特烈大帝,F. der Grosse,F. der Grosse,Friedrich der Grosse,F. der Grosse,F. der Grosse
4269717488,0,4,3,1,1,0,0,PASC024,Phoenix_1917,凤凰城,凤凰城,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix
4184782288,1,5,3,5,1,0,1,PRSC105,Kirov,基洛夫 (旧),基洛夫 (OLD),Kirov (OLD),Kirov (OLD),Kirov (< 10.06.2020),Kirov (OLD),Киров (OLD)
3540956368,0,9,3,8,2,1,0,PZSC719,Tianjin,津海,天津,Tianjin,Tianjin,Tianjin,Tianjin,Tianjin
4183733584,0,6,3,12,1,0,0,PVSC106,Almirante_Cochrane,科克伦海军上将,科克伦海军上将,Almte. Cochrane,Almte. Cochrane,Almirante Cochrane,Almte. Cochrane,Almte. Cochrane
3751786288,0,8,1,3,2,1,0,PGSA518,Graf_Zeppelin,齐柏林伯爵,齐柏林伯爵,Graf Zeppelin,Graf Zeppelin,Graf Zeppelin,Graf Zeppelin,Graf Zeppelin
3551442384,1,9,3,5,1,0,0,PRSC709,Vyazma,维亚济马,维亚济马,Vyazma,Vyazma,Vyazma,Vyazma,Вязьма
4255037136,0,8,3,2,2,1,0,PJSC038,Atago_1944,犬,爱宕,Atago,Atago,Atago,愛宕,Atago
3763254992,0,7,3,2,3,1,0,PJSC507,Tokachi,狲,十胜,Tokachi,Tokachi,Tokachi,十勝,Tokachi
3752802288,0,7,2,1,2,1,0,PASB517,Florida,佛罗里达,佛罗里达,Florida,Florida,Florida,Florida,Florida
4281251184,0,3,3,11,1,0,0,PUSC013,Caradoc,卡拉多克,卡拉多克,Caradoc,Caradoc,Caradoc,Caradoc,Caradoc
4183734032,0,6,3,10,1,0,0,PHSC106,Kijkduin,凯敦,凯敦,Kijkduin,Kijkduin,Kijkduin,Kijkduin,Kijkduin
4181604304,0,8,4,4,1,0,0,PBSD108,Lightning,雷电,雷电,Lightning,Lightning,Lightning,Lightning,Lightning
4292851408,1,4,1,2,1,0,1,PJSA002,Hosho_1939,凤,凤翔（旧）,Hōshō (old),Hōshō (old),Hōshō (< 23.01.2019),鳳翔 (old),Hōshō (old)
3750672176,0,9,3,3,2,1,0,PGSC519,Aegir,埃吉尔,埃吉尔,Ägir,Ägir,Ägir,Ägir,Ägir
4081006384,0,4,2,3,1,0,0,PGSB204,Moltke,毛奇,毛奇,Moltke,Moltke,Moltke,Moltke,Moltke
4184749264,0,5,4,8,1,0,0,PZSD105,Jian_Wei,建威,建威,建威,Jianwei,Jianwei,Jianwei,Jianwei
4178491344,0,11,3,4,2,0,0,PBSC111,Edgar,埃德加,埃德加,Edgar,Edgar,Edgar,Edgar,Edgar
4184782576,0,5,3,7,1,0,0,PISC105,Raimondo_Montecuccoli,蒙德库克利,莱蒙多•蒙德库克利,Montecuccoli,Montecuccoli,Raimondo Montecuccoli,Montecuccoli,Montecuccoli
4179572464,0,10,2,7,1,0,0,PISB110,Cristoforo_Colombo,克里斯托弗·哥伦布,克里斯托弗·哥伦布,C. Colombo,C. Colombo,Cristoforo Colombo,C. Colombo,C. Colombo
3762206512,0,8,3,3,2,1,0,PGSC508,Prinz_Eugen,欧根亲王,欧根亲王,Prinz Eugen,Prinz Eugen,Prinz Eugen,Prinz Eugen,Prinz Eugen
3655284528,0,10,2,3,3,0,1,PGSB610,Mecklenburg,梅克伦堡,梅克伦堡,Mecklenburg,Mecklenburg,Mecklenburg,Mecklenburg,Mecklenburg
4267620048,0,4,3,2,5,1,0,PJSC026,Iwaki_1944,貆,岩城Alpha,Iwaki A,Iwaki A,Iwaki Alpha,磐城 A,Iwaki A
3765384528,0,5,2,12,2,1,0,PVSB505,Rio_de_Janeiro,里约热内卢,里约热内卢,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro
3550426480,0,10,2,11,3,0,1,PUSB710,Irresistible,无阻,无阻,Irresistible,Irresistible,Irresistible,Irresistible,Irresistible
4178524144,0,11,2,1,2,0,0,PASB111,Maine,缅因,缅因,Maine,Maine,Maine,Maine,Maine
3361650384,0,10,3,2,2,0,1,PJSC890,CLR_Zao,象 炫彩,藏王 CLR,Zaō CLR,Zaō CLR,Zaō CLR,蔵王 CLR,Zaō CLR
4076779472,0,8,3,4,1,0,0,PBSC208,Albemarle,阿尔伯马尔,阿尔伯马尔,Albemarle,Albemarle,Albemarle,Albemarle,Albemarle
3761190640,0,9,2,7,2,1,0,PISB509,Marco_Polo,马可·波罗,马可波罗,Marco Polo,Marco Polo,Marco Polo,Marco Polo,Marco Polo
4182718256,0,7,2,3,1,0,0,PGSB107,Gneisenau,格奈森瑙,格奈森瑙,Gneisenau,Gneisenau,Gneisenau,Gneisenau,Gneisenau
4180587952,0,9,3,13,1,0,0,PSSC109,Andalucia,安达卢西亚,安达卢西亚,Andalucía,Andalucía,Andalucía,Andalucía,Andalucía
4179506928,0,10,4,7,1,0,0,PISD110,Attilio_Regolo,阿蒂利奥·莱戈洛,阿蒂略·莱戈洛,A. Regolo,A. Regolo,Attilio Regolo,A. Regolo,A. Regolo
3760109552,0,9,3,1,3,1,0,PASC510,Alaska,阿拉斯加,阿拉斯加,Alaska,Alaska,Alaska,Alaska,Alaska
4179015664,1,10,5,1,1,0,1,PASS110,Balao,白鱼 (旧),巴劳鱵 (old),Balao (old),Balao (old),Balao (< 04.10.2022),Balao (old),Balao (old)
4181603792,1,8,4,5,1,0,1,PRSD108,Pr_20i_Tashkent,塔什干 (OLD),塔什干 (OLD),Tashkent (OLD),Tashkent (OLD),Tashkent (< 06.03.2017),Tashkent (OLD),Ташкент (OLD)
4185830736,0,4,3,12,1,0,0,PVSC104,Cordoba,科尔多瓦,科尔多瓦,Córdoba,Córdoba,Córdoba,Córdoba,Córdoba
4291737040,0,5,3,5,2,1,0,PRSC003,Murmansk_1944,摩尔曼斯克,摩尔曼斯克,Murmansk,Murmansk,Murmansk,Murmansk,Мурманск
3542005040,0,8,3,9,,1,0,PWSC718,Regele_Carol_I,卡罗尔一世国王,卡罗尔一世,Regele Carol I,Regele Carol I,Regele Carol I,Regele Carol I,Regele Carol I
4248745968,0,5,3,1,2,1,0,PASC044,Marblehead_1924,马布尔黑德,马布尔黑德,Marblehead,Marblehead,Marblehead,Marblehead,Marblehead
3655251664,0,10,3,2,5,0,1,PJSC610,Kitakami,獚,北上,Kitakami,Kitakami,Kitakami,北上,Kitakami
3552524080,0,8,2,3,,1,0,PGSB708,Bismarck_1941,俾斯麦 '41,俾斯麦 41,Bismarck '41,Bismarck '41,Bismarck '41,Bismarck '41,Bismarck '41
4183209712,0,6,5,7,,0,1,PISS106,Foca,海豹,福卡,Foca,Foca,Foca,Foca,Foca
4181112560,0,8,5,7,,0,1,PISS108,Pietro_Micca,皮耶特罗·米卡,皮耶特罗·米卡,Pietro Micca,Pietro Micca,Pietro Micca,Pietro Micca,Pietro Micca
4179015408,0,10,5,7,,0,1,PISS110,Calvi,卡尔维,卡尔维,Calvi,Calvi,Calvi,Calvi,Calvi
3552524240,0,8,2,4,,1,0,PBSB708,Prince_of_Wales,威尔士亲王,威尔士亲王,Prince of Wales,Prince of Wales,Prince of Wales,Prince of Wales,Prince of Wales
3530471408,0,9,3,1,,1,0,PASC729,Fort_Worth,沃斯堡,沃斯堡,Fort Worth,Fort Worth,Fort Worth,Fort Worth,Fort Worth
3550426448,0,10,2,12,,0,1,PVSB710,Sete_de_Setembro,九月七日,九月七日,Sete de Setembro,Sete de Setembro,Sete de Setembro,Sete de Setembro,Sete de Setembro
3331208656,0,9,4,5,,1,0,PRSD919,Azur_Tashkent,AL 塔什干,AL 塔什干,AL Tashkent,AL Tashkent,AL Tashkent,AL Tashkent,AL Ташкент
3330258640,0,10,1,2,,0,1,PJSA920,Azur_Shinano,AL 鹗,AL 信浓,AL Shinano,AL Shinano,AL Shinano,AL 信濃,AL Shinano
3332323312,0,8,2,1,,1,0,PASB918,Azur_Massachusetts,AL 马萨诸塞,AL 马萨诸塞,AL Massachusetts,AL Massachusetts,AL Massachusetts,AL Massachusetts,AL Massachusetts
3332289744,0,8,3,8,,1,0,PZSC918,Azur_Harbin,AL 会海,AL 哈尔滨,AL Harbin,AL Harbin,AL Harbin,AL Harbin,AL Harbin
3342808912,0,8,2,6,,1,0,PFSB908,Azur_Richelieu,AL 黎塞留,AL 黎塞留,AL Richelieu,AL Richelieu,AL Richelieu,AL Richelieu,AL Richelieu
3530470608,0,9,3,8,,1,0,PZSC729,Baotou,朔海,包头,Baotou,Baotou,Baotou,Baotou,Baotou
3341760240,0,9,2,7,,1,0,PISB909,Azur_Marco_Polo,AL 马可·波罗,AL 马可波罗,AL Marco Polo,AL Marco Polo,AL Marco Polo,AL Marco Polo,AL Marco Polo
3321837360,0,8,2,3,,1,0,PGSB928,Hunt_Bismarck_1941,铁血宰相,铁血宰相,Eiserner Kanzler,Eiserner Kanzler,Eiserner Kanzler,Eiserner Kanzler,Eiserner Kanzler
3341727728,0,9,3,1,,1,0,PASC909,250TH_Fort_Worth,沃斯堡 (金),金色沃斯堡,Fort Worth G,Fort Worth G,Fort Worth Golden,Fort Worth G,Fort Worth G
3309254640,0,10,2,1,,0,1,PASB940,250TH_Wisconsin,威斯康星 (金),金色威斯康星,Wisconsin G,Wisconsin G,Wisconsin Golden,Wisconsin G,Wisconsin G
